KAISHA_CD	JUCHU_KEIYAKU_NO	JUCHU_KEIYAKU_HENKO_NO	ANKEN_NO	ANKEN_SHOHIN_SN	ANKEN_TAISHOSAKI_SN	KEIBI_SHINDAN_NO	KOJI_SHIJISHO_NO	SEKISAN_NO	SHOSAI_SEKISAN_NO	MITSUMORI_NO	KEIYAKUSHO_NO	MITSUMORISHO_NO	SHOHIN_SERVICE_CD	SEKISAN_STATUS_KBN	SHOSAI_SEKISAN_IRAI_STATUS_KBN	KEIYAKU_STATUS_KBN	JIGYO_SEGMENT_CD	KEIYAKU_CHOKI_RINJI_KBN	DENKEI_NO	KANREN_JUCHU_KEIYAKU_NO	KEIYAKU_YOTEI_YMD	GYOMU_KAISHI_YOTEI_YMD	GYOMU_MANRYO_YOTEI_YMD	GYOMU_KAISHI_YMD	GYOMU_SHURYO_YMD	KEIYAKU_KOSHIN_TSUKISU	KEIYAKU_KOSHIN_NENSU	KIHON_KYOTSU_KEIYAKU_NO	KEIYAKUSAKI_TORIHIKISAKI_CD	KIYKSK_TRHKSK_BSH_CD	TORIHIKISAKI_CD	TORIHIKISAKI_BUSHO_CD	KEIYAKU_TSUKISU	KEIYAKU_SHURYOBI_SETTEIARI_FLG	KEIYAKU_KOSHIN_TSUCHI_KBN	KAIYAKUKIN_SETTEI_KBN	KAIYAKUKINARI_FLG	KAIYAKUKIN_KEISANSHIKI_CD	KAIYAKUKIN_KEISU	KAIYAKUKIN_HENKO_RIYU	KAIYAKUKIN_TOKKI_NAIYO	SEIKYU_KEITAI_KBN	SHIHARAI_JOKEN_KBN	SHIHARAI_D	KOKYAKU_SHIHARAI_HOHO_KBN	SEIKYUSHO_HYOJI_KIKAN_KAISHI_D	SEIKYUSHO_HYOJI_KIKAN_SHURYO_D	KESSAN_M	SEIKYU_KEITAI_KITEN_M	KEIYAKU_SHINKI_KBN	SHOKAISAKI_TORIHIKISAKI_CD	SHIEN_JIGYOSHO_CD	SHEN_JGYSH_TNTSH_SHIN_NO	SHIEN_RANK_KBN	SIKY_DIK_IRIMT_TRHKSK_CD	KIYK_SIKY_DIK_IRISH_NO	OYAKEIYAKU_FLG	SHIHARAI_TANI_KBN	JUCHU_SHUBETSU_KBN	KEIYAKU_NENDO	KEIYAKU_KBN	RINJI_KEIYAKU_KBN	TAIKISHO_CD	TAIKISHO_SHOYO_JIKAN	TAIKISHO_KYORI_M	YAKAN_TAIKISHO_CD	YAKAN_TAIKISHO_SHOYO_JIKAN	YAKAN_TAIKISHO_KYORI_M	KOJI_NAIYO	KOJI_YOBI_KBN	KOJI_JIKANTAI_KBN	ANKEN_NM	SEIKYU_DAIKO_KANRI_NO	JUCHU_JIGYOSHO_CD	KEIYAKU_JUCHU_TANTO_SHAIN_NO	JUCHU_TANTOSHA_DENWA_NO	SONOTA_KEIYAKU_SHORI_KBN	SONOTA_KEIYAKU_SHORI_BIKO	SNT_KIYK_JH_TRK_RIYU	KEIYAKUSHO_SAKUSEI_MAISU_KBN	KEIYAKU_TEIKETSU_YMD	JUCHU_TANTOSHA_MEMO_NAIYO	NEBIKI_CD	SHINSEI_SHONIN_NO	SHMHN_JSSH_JGYSH_THIK_FLG	KEIYAKU_KOJIARI_FLG	KIYKBTS_BKKN_BNSK_KOMOKU_1	KIYKBTS_BKKN_BNSK_KOMOKU_2	MELTEC_KOJIKI_NO	MELTEC_KOJI_BUMON_NO	MELTEC_KOJI_KEIYAKUSHU_NO	MELTEC_KOJI_TATEMONO_NO	MELTEC_KOJI_HONSU_SN	SONOTA_KAIYAKU_RIYU	CROSS_SELL_YO_FLG	LEASE_KAISHA_SHIYOARI_FLG	KEIBI_TAISHOSAKI_TEMPOSU	KEISO_SHOYO_JIKAN	NYUSHUKKINARI_FLG	SAIKEIYAKU_JUCHU_KEIYAKU_NO	SAIKEIYAKUARI_FLG	SAIKEIYAKU_GYOMU_KAISHI_YMD	ROMU_TANKA_AMT	JUCHU_SHINSEI_MEMO_NAIYO	JUCHU_SHINSEI_RIYU	SHOHIN_SERVICE_SHUBETSU_CD	BAIKYAKU_LEASE_KBN	KEIYAKU_KAITEI_YOTEI_YMD	KEIYAKU_KOKAIARI_FLG	KEIYAKU_MANRYO_YOTEI_YMD	KEIYAKU_MANRYO_YOTEIBIARI_FLG	TAIO_JIKO_NAIYO	TEKKYO_KOJI_KBN	KAITEI_YOTEI_YMD	KISHU_PACK_KBN	MMK_KISHU_KBN	ZANSON_KEIYAKU_TSUKISU	TOKUSHU_HOSHU_KOJIARI_FLG	ISETSUARI_FLG	SEKISAN_MEMO_NAIYO	NOHIN_YOTEI_YMD	YOBO_JIKO_NAIYO	KAIYAKU_YOTEI_YMD	KAIYAKU_RIYU_CD	KAIYAKUKIN_MENJO_RIYU	KAIYAKUKIN_ZANSON_TSUKISU	KAIYAKUKIN_TOKKI_JIKO	KAIYAKUKIN_BAI_RITSU	KIYKKN_KISNSHK_HNK_RIYU	KAIYAKUKIN_SETTEI_NAIYO	SEIKYUSHO_SHURYO_D	SEIKYUSHO_KAISHI_D	SEIKYU_KAISHI_M	TEKKYO_KOJIARI_FLG	KOSHO_SAGYOARI_FLG	KEIYAKU_YM_KBN	SHOHIZEI_KBN	HIKAZEI_RIYU	TORIHIKISAKI_SHIHARAI_JOHO_CD	KEIYAKU_TOROKUSHA_KAISHA_CD	KEIYAKU_TOROKUSHA_SHAIN_NO	KEIYAKU_TOROKU_DT	KEIYAKU_KOSHINSHA_KAISHA_CD	KEIYAKU_KOSHINSHA_SHAIN_NO	KEIYAKU_KOSHIN_DT	KEIYAKUSAKI_TANTOSHA_NM	KEIYAKUSAKI_DENWA_NO	JUCHU_SHORI_KBN	KEIYAKUSHO_KAISHU_YOTEI_YMD	KEIYAKUSHO_KAISHU_YMD	KEIYAKU_TOROKU_GAMEN_ID	SOLUTION_CD_2	SOLUTION_CD_3	SOLUTION_CD_4	SOLUTION_CD_5	SOLUTION_CD	HKTG_MOTO_JUCHU_KEIYAKU_NO	KEIYAKU_SAISHIN_FLG	KAITEIMAE_JUCHU_KEIYAKU_NO	KEIYAKU_KENSAKU_TAISHO_FLG	KITIME_JUCHU_KEIYAKU_HENKO_NO	GYOMU_ITAKU_SERVICE_CD	KEIYAKU_BUNRUI_KBN	JUCHU_SHINSEI_NO	JUCHU_SHINSEI_MEISAI_NO	JCH_KIYK_HNK_RRK_MSKSI_FLG	HENSHU_KOMOKU_SHUBETSU_KBN	TEKKYO_KOJI_YOTEI_D	ANKEN_HANEI_ZUMI_FLG	SHOHI_ZEIRITSU_CD	NENGAKU_SETTEI_FLG	FUKUSU_KEIYAKUSAKI_SETTEI_FLG	SHHRI_JKN_NBKAR_FLG	MITSUMORISHO_TEIAN_NAIYO	MTSMRSH_YUKO_KIGEN_NISSU	MITSUMORISHO_HSK_STSMI_NAIYO	URIAGE_KOGAKU_JUCHU_AMT	URIAGE_YOSHIN_JOGEN_AMT	GCJIGYOSHO_CD	JUCHU_SHONIN_DT	JUCHU_SHINSEI_DT	JUCHU_TANTO_JIGYOSHO_CD	SEKISAN_KANRYO_DT	BISH_GNDGK_HYJN_AMT_NAIYO_1	KNSH_KMK_KOJI_GOKEI_GENKA_AMT	KNSH_KMK_KOJI_GOKEI_HYOJUN_AMT	JIDO_KOSHINARI_FLG	NB_KIGYO_CD	NB_TEMPO_NO	SHIHARAI_JOKEN_NEBIKI_CD	KEIYAKU_JOHO_SENI_ZUMI_FLG	MITSUMORISHO_SAKUSEIZUMI_FLG	SKSN_TIJ_KKK_TOROKU_ZUMI_FLG	HIMOZUKE_JUCHU_GROUP_NO	PLAN_TEIAN_FLG	ANKN_HNEI_SHHN_SRVC_PLAN_KBN	TEKKYO_TAISHO_KBN	TAIKISHO_NM	TIKSH_TNYRYK_KTSG_JUSHO	YAKAN_TAIKISHO_NM	YKN_TIKSH_TNYRYK_KTSG_JUSHO	GC_JIGYOSHO_NM	GC_JGYSH_KTSG_JUSHO	SHURI_CARD_NO	REGST_TMSTMP	REGSTR_CO_CD	REGSTR_SOSHIKI_CD	REGSTR_EMP_NO	REGST_GAMEN_ID	REGST_PGM_ID	UPD_TMSTMP	UPDTR_CO_CD	UPDTR_SOSHIKI_CD	UPDTR_EMP_NO	UPD_GAMEN_ID	UPD_PGM_ID
10000	024070629000000	000000	?(NULL)?	?(NULL)?	?(NULL)?	?(NULL)?	202202025000064850	?(NULL)?	?(NULL)?	?(NULL)?	?(NULL)?	?(NULL)?	022	5	0	4	100	1	024070629	024070629000000	?(NULL)?	2000/11/24 0:00:00	2025/11/23 0:00:00	2000/11/24 0:00:00	2022/02/17 0:00:00	0	5	?(NULL)?	000471012	0001	000471012	0001	60	0	1	1	1	002	1	?(NULL)?	?(NULL)?	01	1	31	10	1	31	?(NULL)?	00	0	?(NULL)?	231025	469241	4	?(NULL)?	?(NULL)?	1	0	02	?(NULL)?	0	0	?(NULL)?	0	0	?(NULL)?	0	0	?(NULL)?	9	9	?(NULL)?	?(NULL)?	231025	786883	?(NULL)?	?(NULL)?	?(NULL)?	?(NULL)?	2	2000/11/24 0:00:00	?(NULL)?	?(NULL)?	?(NULL)?	1	0	?(NULL)?	?(NULL)?	?(NULL)?	     	     	       	   	?(NULL)?	0	0	0	0	0	?(NULL)?	0	2020/06/18 0:00:00	0	?(NULL)?	?(NULL)?	120	?(NULL)?	?(NULL)?	0	?(NULL)?	0	?(NULL)?	0	?(NULL)?	0	0	?(NULL)?	0	0	?(NULL)?	?(NULL)?	?(NULL)?	?(NULL)?	?(NULL)?	?(NULL)?	0	?(NULL)?	0	?(NULL)?	?(NULL)?	?(NULL)?	?(NULL)?	?(NULL)?	0	0	0	1	?(NULL)?	?(NULL)?	10000	TR02848 	2020/06/18 3:00:52.490	10000	TR02848 	2021/06/08 11:03:26.867	?(NULL)?	?(NULL)?	25	?(NULL)?	?(NULL)?	ELKY01011401S01	?(NULL)?	?(NULL)?	?(NULL)?	?(NULL)?	?(NULL)?	?(NULL)?	1	024070629000000	1	000002	?(NULL)?	0	20192358175056090001	0000001	1	0	?(NULL)?	0	?(NULL)?	0	0	0	?(NULL)?	0	?(NULL)?	0	0	?(NULL)?	?(NULL)?	?(NULL)?	?(NULL)?	?(NULL)?	?(NULL)?	0	0	1	?(NULL)?	?(NULL)?	?(NULL)?	0	0	1	?(NULL)?	1	0	0	?(NULL)?	?(NULL)?	?(NULL)?	?(NULL)?	?(NULL)?	?(NULL)?	?(NULL)?	2020/06/18 3:00:52.490	10000	?(NULL)?	ikouser	?(NULL)?	IKY303050451P02	2022/03/02 14:58:58.710	10000	231019	798554	ELKY02040101S01	ELKY02040101S01KaiyakuJohoUpdateImpl
